currenttime,option,k,f,accuracy
2018-02-26 11:10:36.208980,opt2,5,0.01,0.42343434343434344
2018-02-26 11:10:36.557241,opt3,5,0.01,0.4208080808080808
2018-02-26 11:10:37.134438,opt4,5,0.01,0.47101010101010099
2018-02-26 11:10:38.858474,opt5,5,0.01,0.47454545454545455
2018-02-26 11:11:36.717618,opt6,5,0.01,0.29050505050505049
2018-02-26 11:11:37.344374,opt1,5,0.01,0.47202020202020201
2018-02-26 11:11:38.720389,opt2,5,0.01,0.36161616161616161
2018-02-26 11:11:39.318554,opt3,5,0.01,0.37595959595959594
2018-02-26 11:11:40.023407,opt4,5,0.01,0.39959595959595962
2018-02-26 11:11:41.870736,opt5,5,0.01,0.45434343434343433
2018-02-26 11:12:55.069631,opt6,5,0.01,0.37383838383838386
2018-02-26 11:12:55.462144,opt1,5,0.01,0.47282828282828282
2018-02-26 11:12:56.370450,opt2,5,0.01,0.3515151515151515
2018-02-26 11:12:56.805900,opt3,5,0.01,0.33555555555555555
2018-02-26 11:12:57.275073,opt4,5,0.01,0.30282828282828284
2018-02-26 11:12:58.401267,opt5,5,0.01,0.46292929292929291
2018-02-26 11:14:06.650170,opt6,5,0.01,0.29252525252525252
2018-02-26 11:14:07.019667,opt1,5,0.01,0.46919191919191922
2018-02-26 11:14:08.343998,opt2,5,0.01,0.43404040404040406
2018-02-26 11:14:08.716771,opt3,5,0.01,0.45626262626262626
2018-02-26 11:14:09.182730,opt4,5,0.01,0.46424242424242423
2018-02-26 11:14:10.369498,opt5,5,0.01,0.46454545454545454
2018-02-26 11:15:33.760063,opt6,5,0.01,0.31909090909090909
2018-02-26 11:15:34.087387,opt1,5,0.01,0.46646464646464647
2018-02-26 11:15:35.127586,opt2,5,0.01,0.41303030303030303
2018-02-26 11:15:35.536327,opt3,5,0.01,0.42979797979797979
2018-02-26 11:15:35.976045,opt4,5,0.01,0.45787878787878789
2018-02-26 11:15:37.011225,opt5,5,0.01,0.4587878787878788
2018-02-26 11:17:01.330955,opt6,5,0.01,0.35393939393939394
2018-02-26 11:17:02.083883,opt1,5,0.01,0.47666666666666668
2018-02-26 11:17:03.563858,opt2,5,0.01,0.41333333333333333
2018-02-26 11:17:04.303323,opt3,5,0.01,0.41595959595959597
2018-02-26 11:17:05.512692,opt4,5,0.01,0.46080808080808083
2018-02-26 11:17:07.563502,opt5,5,0.01,0.46161616161616159
2018-02-26 11:18:13.501208,opt6,5,0.01,0.31303030303030305
2018-02-26 11:18:13.876871,opt1,5,0.01,0.4778787878787879
2018-02-26 11:18:14.984397,opt2,5,0.01,0.34575757575757576
2018-02-26 11:18:15.565776,opt3,5,0.01,0.36474747474747476
2018-02-26 11:18:16.055723,opt4,5,0.01,0.4585858585858586
2018-02-26 11:18:17.144968,opt5,5,0.01,0.38484848484848483
2018-02-26 11:19:20.875586,opt6,5,0.01,0.3477777777777778
2018-02-26 11:19:21.404596,opt1,5,0.01,0.47111111111111109
2018-02-26 11:19:23.047587,opt2,5,0.01,0.43545454545454543
2018-02-26 11:19:23.838977,opt3,5,0.01,0.42969696969696969
2018-02-26 11:19:24.457797,opt4,5,0.01,0.4586868686868687
2018-02-26 11:19:26.107814,opt5,5,0.01,0.45777777777777778
2018-02-26 11:20:38.117118,opt6,5,0.01,0.35464646464646465
2018-02-26 11:20:38.522401,opt1,5,0.01,0.48363636363636364
2018-02-26 11:20:39.492641,opt2,5,0.01,0.34484848484848485
2018-02-26 11:20:39.981960,opt3,5,0.01,0.35212121212121211
2018-02-26 11:20:40.458548,opt4,5,0.01,0.41090909090909089
2018-02-26 11:20:41.628278,opt5,5,0.01,0.42141414141414141
2018-02-26 11:21:26.451024,opt6,5,0.01,0.29404040404040405
2018-02-26 11:21:26.902786,opt1,5,0.01,0.47868686868686866
2018-02-26 11:21:27.765097,opt2,5,0.01,0.38333333333333336
2018-02-26 11:21:28.274287,opt3,5,0.01,0.37888888888888889
2018-02-26 11:21:28.743996,opt4,5,0.01,0.46464646464646464
2018-02-26 11:21:29.893535,opt5,5,0.01,0.46494949494949495
2018-02-26 11:22:42.347035,opt6,5,0.01,0.40666666666666668
2018-02-26 11:22:42.711995,opt1,5,0.01,0.49404040404040406
2018-02-26 11:22:43.521759,opt2,5,0.01,0.36858585858585857
2018-02-26 11:22:43.946890,opt3,5,0.01,0.34060606060606058
2018-02-26 11:22:44.455016,opt4,5,0.01,0.46111111111111114
2018-02-26 11:22:45.699271,opt5,5,0.01,0.47737373737373739
2018-02-26 11:23:44.512207,opt6,5,0.01,0.29010101010101008
2018-02-26 11:23:44.873096,opt1,5,0.01,0.45949494949494951
2018-02-26 11:23:45.929041,opt2,5,0.01,0.36747474747474745
2018-02-26 11:23:46.305457,opt3,5,0.01,0.40060606060606063
2018-02-26 11:23:46.737348,opt4,5,0.01,0.44575757575757574
2018-02-26 11:23:47.864486,opt5,5,0.01,0.44717171717171716
2018-02-26 11:24:57.122183,opt6,5,0.01,0.3197979797979798
2018-02-26 11:24:57.484814,opt1,5,0.01,0.47444444444444445
2018-02-26 11:24:58.329589,opt2,5,0.01,0.38737373737373737
2018-02-26 11:24:58.682877,opt3,5,0.01,0.40141414141414139
2018-02-26 11:24:59.057191,opt4,5,0.01,0.33939393939393941
2018-02-26 11:25:00.132488,opt5,5,0.01,0.45747474747474748
2018-02-26 11:26:01.477386,opt6,5,0.01,0.36818181818181817
2018-02-26 11:26:02.045369,opt1,5,0.01,0.47666666666666668
2018-02-26 11:26:03.319939,opt2,5,0.01,0.39696969696969697
2018-02-26 11:26:03.749511,opt3,5,0.01,0.39757575757575758
2018-02-26 11:26:04.358579,opt4,5,0.01,0.46464646464646464
2018-02-26 11:26:05.633509,opt5,5,0.01,0.46565656565656566
2018-02-26 11:27:11.300200,opt6,5,0.01,0.34929292929292927
2018-02-26 11:27:15.854740,opt1,6,0.01,0.40090909090909088
2018-02-26 11:27:17.447579,opt2,6,0.01,0.32202020202020204
2018-02-26 11:27:17.954414,opt3,6,0.01,0.3290909090909091
2018-02-26 11:27:18.700222,opt4,6,0.01,0.35080808080808079
2018-02-26 11:27:20.397540,opt5,6,0.01,0.35171717171717171
2018-02-26 11:29:03.934991,opt6,6,0.01,0.22838383838383838
2018-02-26 11:29:04.626707,opt1,6,0.01,0.41363636363636364
2018-02-26 11:29:06.190624,opt2,6,0.01,0.3382828282828283
2018-02-26 11:29:06.885160,opt3,6,0.01,0.37191919191919193
2018-02-26 11:29:07.850747,opt4,6,0.01,0.39969696969696972
2018-02-26 11:29:09.901759,opt5,6,0.01,0.39939393939393941
2018-02-26 11:30:32.211497,opt6,6,0.01,0.26111111111111113
2018-02-26 11:30:32.632920,opt1,6,0.01,0.38808080808080808
2018-02-26 11:30:33.791295,opt2,6,0.01,0.31898989898989899
2018-02-26 11:30:34.172091,opt3,6,0.01,0.3195959595959596
2018-02-26 11:30:34.605740,opt4,6,0.01,0.34565656565656566
2018-02-26 11:30:35.709767,opt5,6,0.01,0.3419191919191919
2018-02-26 11:32:01.580708,opt6,6,0.01,0.30424242424242426
2018-02-26 11:32:01.908017,opt1,6,0.01,0.39333333333333331
2018-02-26 11:32:03.166732,opt2,6,0.01,0.30707070707070705
2018-02-26 11:32:03.859081,opt3,6,0.01,0.31505050505050503
2018-02-26 11:32:04.512063,opt4,6,0.01,0.39070707070707072
2018-02-26 11:32:06.579607,opt5,6,0.01,0.34565656565656566
2018-02-26 11:33:51.642263,opt6,6,0.01,0.27757575757575759
2018-02-26 11:33:52.155740,opt1,6,0.01,0.38858585858585859
2018-02-26 11:33:53.835108,opt2,6,0.01,0.28292929292929292
2018-02-26 11:33:54.558614,opt3,6,0.01,0.2785858585858586
2018-02-26 11:33:55.438098,opt4,6,0.01,0.32262626262626265
2018-02-26 11:33:56.905325,opt5,6,0.01,0.31707070707070706
2018-02-26 11:35:26.554393,opt6,6,0.01,0.19656565656565655
2018-02-26 11:35:27.023289,opt1,6,0.01,0.38525252525252524
2018-02-26 11:35:28.526394,opt2,6,0.01,0.25353535353535356
2018-02-26 11:35:29.202959,opt3,6,0.01,0.27161616161616159
2018-02-26 11:35:30.019408,opt4,6,0.01,0.31686868686868686
2018-02-26 11:35:31.953387,opt5,6,0.01,0.37787878787878787
2018-02-26 11:36:59.807918,opt6,6,0.01,0.25171717171717173
2018-02-26 11:37:00.183147,opt1,6,0.01,0.40727272727272729
2018-02-26 11:37:01.589596,opt2,6,0.01,0.28484848484848485
2018-02-26 11:37:01.964117,opt3,6,0.01,0.28676767676767678
2018-02-26 11:37:02.426431,opt4,6,0.01,0.32161616161616163
2018-02-26 11:37:03.642401,opt5,6,0.01,0.35323232323232323
2018-02-26 11:38:20.847135,opt6,6,0.01,0.25353535353535356
2018-02-26 11:38:21.346655,opt1,6,0.01,0.38777777777777778
2018-02-26 11:38:22.525151,opt2,6,0.01,0.33111111111111113
2018-02-26 11:38:22.973074,opt3,6,0.01,0.33929292929292931
2018-02-26 11:38:23.546761,opt4,6,0.01,0.35363636363636364
2018-02-26 11:38:24.760369,opt5,6,0.01,0.37666666666666665
2018-02-26 11:39:39.460125,opt6,6,0.01,0.23606060606060605
2018-02-26 11:39:40.253665,opt1,6,0.01,0.40131313131313129
2018-02-26 11:39:41.856164,opt2,6,0.01,0.2816161616161616
2018-02-26 11:39:42.414267,opt3,6,0.01,0.28313131313131312
2018-02-26 11:39:43.142968,opt4,6,0.01,0.3795959595959596
2018-02-26 11:39:45.169223,opt5,6,0.01,0.38121212121212122
2018-02-26 11:41:09.856378,opt6,6,0.01,0.29353535353535354
2018-02-26 11:41:10.353550,opt1,6,0.01,0.39565656565656565
2018-02-26 11:41:11.701516,opt2,6,0.01,0.33303030303030301
2018-02-26 11:41:12.160964,opt3,6,0.01,0.34969696969696967
2018-02-26 11:41:12.624874,opt4,6,0.01,0.36888888888888888
2018-02-26 11:41:13.908892,opt5,6,0.01,0.37515151515151512
2018-02-26 11:43:06.764912,opt6,6,0.01,0.23535353535353534
2018-02-26 11:43:07.170660,opt1,6,0.01,0.39363636363636362
2018-02-26 11:43:08.402984,opt2,6,0.01,0.29999999999999999
2018-02-26 11:43:08.880846,opt3,6,0.01,0.33050505050505052
2018-02-26 11:43:09.380771,opt4,6,0.01,0.38191919191919194
2018-02-26 11:43:10.606398,opt5,6,0.01,0.38181818181818183
2018-02-26 11:44:46.842546,opt6,6,0.01,0.29484848484848486
2018-02-26 11:44:47.524551,opt1,6,0.01,0.39898989898989901
2018-02-26 11:44:49.529565,opt2,6,0.01,0.3101010101010101
2018-02-26 11:44:50.506831,opt3,6,0.01,0.30939393939393939
2018-02-26 11:44:51.242906,opt4,6,0.01,0.33393939393939392
2018-02-26 11:44:52.828595,opt5,6,0.01,0.34575757575757576
2018-02-26 11:46:27.441644,opt6,6,0.01,0.19666666666666666
2018-02-26 11:46:27.861262,opt1,6,0.01,0.39333333333333331
2018-02-26 11:46:29.076558,opt2,6,0.01,0.33424242424242423
2018-02-26 11:46:29.553995,opt3,6,0.01,0.35020202020202018
2018-02-26 11:46:30.183805,opt4,6,0.01,0.38757575757575757
2018-02-26 11:46:31.962897,opt5,6,0.01,0.38575757575757574
2018-02-26 11:48:18.563730,opt6,6,0.01,0.21545454545454545
2018-02-26 11:48:19.296716,opt1,6,0.01,0.39898989898989901
2018-02-26 11:48:20.882742,opt2,6,0.01,0.32797979797979798
2018-02-26 11:48:21.559870,opt3,6,0.01,0.32828282828282829
2018-02-26 11:48:22.349373,opt4,6,0.01,0.3383838383838384
2018-02-26 11:48:23.663947,opt5,6,0.01,0.33585858585858586
2018-02-26 11:49:59.067300,opt6,6,0.01,0.27888888888888891
2018-02-26 11:49:59.463740,opt1,6,0.01,0.39808080808080809
2018-02-26 11:50:00.738192,opt2,6,0.01,0.30686868686868685
2018-02-26 11:50:01.244459,opt3,6,0.01,0.29636363636363638
2018-02-26 11:50:01.763005,opt4,6,0.01,0.34878787878787881
2018-02-26 11:50:03.216595,opt5,6,0.01,0.34616161616161617
2018-02-26 11:52:06.195597,opt6,6,0.01,0.20373737373737374
2018-02-26 11:52:06.618486,opt1,6,0.01,0.40070707070707073
2018-02-26 11:52:07.834868,opt2,6,0.01,0.32515151515151514
2018-02-26 11:52:08.409271,opt3,6,0.01,0.33909090909090911
2018-02-26 11:52:08.998423,opt4,6,0.01,0.38101010101010102
2018-02-26 11:52:10.425789,opt5,6,0.01,0.38252525252525255
2018-02-26 11:53:28.981692,opt6,6,0.01,0.22808080808080808
2018-02-26 11:53:29.463693,opt1,6,0.01,0.4083838383838384
2018-02-26 11:53:30.686237,opt2,6,0.01,0.29959595959595958
2018-02-26 11:53:31.159859,opt3,6,0.01,0.29353535353535354
2018-02-26 11:53:31.686503,opt4,6,0.01,0.3197979797979798
2018-02-26 11:53:32.883070,opt5,6,0.01,0.3927272727272727
2018-02-26 11:55:00.787901,opt6,6,0.01,0.29494949494949496
2018-02-26 11:55:01.189531,opt1,6,0.01,0.40585858585858586
2018-02-26 11:55:02.488704,opt2,6,0.01,0.35040404040404038
2018-02-26 11:55:02.961295,opt3,6,0.01,0.37181818181818183
2018-02-26 11:55:03.553323,opt4,6,0.01,0.38484848484848483
2018-02-26 11:55:04.751625,opt5,6,0.01,0.38575757575757574
2018-02-26 11:56:53.347832,opt6,6,0.01,0.22262626262626262
2018-02-26 11:56:53.978607,opt1,6,0.01,0.37535353535353533
2018-02-26 11:56:56.016514,opt2,6,0.01,0.32606060606060605
2018-02-26 11:56:56.468348,opt3,6,0.01,0.30848484848484847
2018-02-26 11:56:56.977788,opt4,6,0.01,0.33686868686868687
2018-02-26 11:56:58.654765,opt5,6,0.01,0.34131313131313129
2018-02-26 11:58:55.537144,opt6,6,0.01,0.19292929292929292
2018-02-26 11:58:55.988616,opt1,6,0.01,0.40030303030303033
2018-02-26 11:58:57.323196,opt2,6,0.01,0.24666666666666667
2018-02-26 11:58:57.828568,opt3,6,0.01,0.25858585858585859
2018-02-26 11:58:58.447609,opt4,6,0.01,0.32181818181818184
2018-02-26 11:58:59.999793,opt5,6,0.01,0.34363636363636363
2018-02-26 12:24:54.135731,opt6,6,0.01,0.23272727272727273
2018-02-26 12:24:57.982824,opt1,7,0.01,0.33121212121212124
2018-02-26 12:24:59.654043,opt2,7,0.01,0.30010101010101009
2018-02-26 12:25:00.128869,opt3,7,0.01,0.30333333333333334
2018-02-26 12:25:00.689079,opt4,7,0.01,0.32121212121212123
2018-02-26 12:25:03.074522,opt5,7,0.01,0.32404040404040402
2018-02-26 12:26:33.044520,opt6,7,0.01,0.23696969696969697
2018-02-26 12:26:33.472688,opt1,7,0.01,0.33050505050505052
2018-02-26 12:26:35.155387,opt2,7,0.01,0.2390909090909091
2018-02-26 12:26:35.654200,opt3,7,0.01,0.26363636363636361
2018-02-26 12:26:36.232072,opt4,7,0.01,0.28262626262626261
2018-02-26 12:26:38.662947,opt5,7,0.01,0.27636363636363637
2018-02-26 12:29:02.994723,opt6,7,0.01,0.23959595959595958
2018-02-26 12:29:03.750814,opt1,7,0.01,0.31878787878787879
2018-02-26 12:29:05.581632,opt2,7,0.01,0.25080808080808081
2018-02-26 12:29:06.193353,opt3,7,0.01,0.28272727272727272
2018-02-26 12:29:06.970518,opt4,7,0.01,0.30191919191919192
2018-02-26 12:29:09.655445,opt5,7,0.01,0.30111111111111111
2018-02-26 12:31:52.541667,opt6,7,0.01,0.19858585858585859
2018-02-26 12:31:53.237024,opt1,7,0.01,0.32626262626262625
2018-02-26 12:31:55.372190,opt2,7,0.01,0.23616161616161616
2018-02-26 12:31:55.899579,opt3,7,0.01,0.23696969696969697
2018-02-26 12:31:56.592828,opt4,7,0.01,0.25323232323232325
2018-02-26 12:31:58.901177,opt5,7,0.01,0.26494949494949493
2018-02-26 12:34:02.395242,opt6,7,0.01,0.2198989898989899
2018-02-26 12:34:03.009350,opt1,7,0.01,0.34131313131313129
2018-02-26 12:34:06.483332,opt2,7,0.01,0.29030303030303028
2018-02-26 12:34:07.257858,opt3,7,0.01,0.30818181818181817
2018-02-26 12:34:08.171566,opt4,7,0.01,0.3291919191919192
2018-02-26 12:34:10.958852,opt5,7,0.01,0.33121212121212124
2018-02-26 12:36:04.547048,opt6,7,0.01,0.21474747474747474
2018-02-26 12:36:05.201754,opt1,7,0.01,0.32626262626262625
2018-02-26 12:36:07.014139,opt2,7,0.01,0.2817171717171717
2018-02-26 12:36:07.753922,opt3,7,0.01,0.30353535353535355
2018-02-26 12:36:08.556130,opt4,7,0.01,0.30232323232323233
2018-02-26 12:36:10.755669,opt5,7,0.01,0.3004040404040404
2018-02-26 12:38:25.161917,opt6,7,0.01,0.22646464646464645
2018-02-26 12:38:25.850097,opt1,7,0.01,0.31858585858585858
2018-02-26 12:38:28.149450,opt2,7,0.01,0.20383838383838385
2018-02-26 12:38:29.010208,opt3,7,0.01,0.2008080808080808
2018-02-26 12:38:29.836588,opt4,7,0.01,0.2308080808080808
2018-02-26 12:38:33.002147,opt5,7,0.01,0.22676767676767676
2018-02-26 12:40:11.610539,opt6,7,0.01,0.22090909090909092
2018-02-26 12:40:12.024881,opt1,7,0.01,0.33393939393939392
2018-02-26 12:40:13.624249,opt2,7,0.01,0.21929292929292929
2018-02-26 12:40:14.220509,opt3,7,0.01,0.21858585858585858
2018-02-26 12:40:14.781329,opt4,7,0.01,0.25272727272727274
2018-02-26 12:40:17.041318,opt5,7,0.01,0.27090909090909093
2018-02-26 12:41:59.043927,opt6,7,0.01,0.22242424242424241
2018-02-26 12:41:59.560864,opt1,7,0.01,0.33050505050505052
2018-02-26 12:42:01.277229,opt2,7,0.01,0.24313131313131314
2018-02-26 12:42:01.766537,opt3,7,0.01,0.23333333333333334
2018-02-26 12:42:02.311475,opt4,7,0.01,0.27898989898989901
2018-02-26 12:42:04.593068,opt5,7,0.01,0.29525252525252527
2018-02-26 12:43:37.928472,opt6,7,0.01,0.19787878787878788
2018-02-26 12:43:38.287777,opt1,7,0.01,0.32858585858585859
2018-02-26 12:43:40.271990,opt2,7,0.01,0.26020202020202021
2018-02-26 12:43:40.705346,opt3,7,0.01,0.27313131313131311
2018-02-26 12:43:41.164856,opt4,7,0.01,0.29222222222222222
2018-02-26 12:43:43.355687,opt5,7,0.01,0.29272727272727272
2018-02-26 12:45:44.378172,opt6,7,0.01,0.22656565656565655
2018-02-26 12:45:44.770656,opt1,7,0.01,0.33595959595959596
2018-02-26 12:45:46.387730,opt2,7,0.01,0.2308080808080808
2018-02-26 12:45:46.820439,opt3,7,0.01,0.24818181818181817
2018-02-26 12:45:47.273014,opt4,7,0.01,0.28969696969696968
2018-02-26 12:45:49.557752,opt5,7,0.01,0.291010101010101
2018-02-26 12:47:23.410492,opt6,7,0.01,0.18272727272727274
2018-02-26 12:47:23.927996,opt1,7,0.01,0.3421212121212121
2018-02-26 12:47:26.593054,opt2,7,0.01,0.28212121212121211
2018-02-26 12:47:27.022598,opt3,7,0.01,0.29171717171717171
2018-02-26 12:47:27.570041,opt4,7,0.01,0.3006060606060606
2018-02-26 12:47:29.867142,opt5,7,0.01,0.30414141414141416
2018-02-26 12:49:15.164665,opt6,7,0.01,0.23515151515151514
2018-02-26 12:49:15.675989,opt1,7,0.01,0.33090909090909093
2018-02-26 12:49:17.432437,opt2,7,0.01,0.25040404040404041
2018-02-26 12:49:17.908910,opt3,7,0.01,0.23616161616161616
2018-02-26 12:49:18.457086,opt4,7,0.01,0.26323232323232321
2018-02-26 12:49:20.628461,opt5,7,0.01,0.2497979797979798
2018-02-26 12:50:38.475472,opt6,7,0.01,0.19454545454545455
2018-02-26 12:50:38.932809,opt1,7,0.01,0.3193939393939394
2018-02-26 12:50:40.719792,opt2,7,0.01,0.20969696969696969
2018-02-26 12:50:41.212677,opt3,7,0.01,0.22040404040404041
2018-02-26 12:50:41.759959,opt4,7,0.01,0.22151515151515153
2018-02-26 12:50:43.881996,opt5,7,0.01,0.2308080808080808
2018-02-26 12:52:19.274069,opt6,7,0.01,0.20494949494949494
2018-02-26 12:52:19.671724,opt1,7,0.01,0.34111111111111109
2018-02-26 12:52:21.260637,opt2,7,0.01,0.23606060606060605
2018-02-26 12:52:21.671093,opt3,7,0.01,0.24303030303030304
2018-02-26 12:52:22.140627,opt4,7,0.01,0.26232323232323235
2018-02-26 12:52:24.387927,opt5,7,0.01,0.28888888888888886
2018-02-26 12:54:25.886693,opt6,7,0.01,0.2294949494949495
2018-02-26 12:54:26.304876,opt1,7,0.01,0.36303030303030304
2018-02-26 12:54:28.058197,opt2,7,0.01,0.26606060606060605
2018-02-26 12:54:28.549276,opt3,7,0.01,0.26646464646464646
2018-02-26 12:54:29.056242,opt4,7,0.01,0.23383838383838385
2018-02-26 12:54:31.243847,opt5,7,0.01,0.29626262626262628
2018-02-26 12:55:58.837708,opt6,7,0.01,0.23272727272727273
2018-02-26 12:55:59.244827,opt1,7,0.01,0.33050505050505052
2018-02-26 12:56:01.954651,opt2,7,0.01,0.23818181818181819
2018-02-26 12:56:02.425496,opt3,7,0.01,0.24505050505050505
2018-02-26 12:56:02.956111,opt4,7,0.01,0.24626262626262627
2018-02-26 12:56:05.273377,opt5,7,0.01,0.2631313131313131
2018-02-26 12:57:45.241191,opt6,7,0.01,0.20323232323232324
2018-02-26 12:57:45.603078,opt1,7,0.01,0.32757575757575758
2018-02-26 12:57:47.256280,opt2,7,0.01,0.28444444444444444
2018-02-26 12:57:47.685314,opt3,7,0.01,0.3005050505050505
2018-02-26 12:57:48.292066,opt4,7,0.01,0.31222222222222223
2018-02-26 12:57:50.545089,opt5,7,0.01,0.31323232323232325
2018-02-26 12:59:18.023303,opt6,7,0.01,0.20454545454545456
2018-02-26 12:59:18.380837,opt1,7,0.01,0.34494949494949495
2018-02-26 12:59:20.017954,opt2,7,0.01,0.30888888888888888
2018-02-26 12:59:20.446002,opt3,7,0.01,0.29545454545454547
2018-02-26 12:59:20.938983,opt4,7,0.01,0.32060606060606062
2018-02-26 12:59:23.291935,opt5,7,0.01,0.31484848484848482
2018-02-26 13:01:13.071932,opt6,7,0.01,0.23303030303030303
2018-02-26 13:01:13.420855,opt1,7,0.01,0.34020202020202023
2018-02-26 13:01:15.030680,opt2,7,0.01,0.26141414141414143
2018-02-26 13:01:15.448022,opt3,7,0.01,0.27949494949494952
2018-02-26 13:01:15.939099,opt4,7,0.01,0.31252525252525254
2018-02-26 13:01:18.073355,opt5,7,0.01,0.32616161616161615
2018-02-26 13:03:13.442962,opt6,7,0.01,0.26181818181818184
2018-02-26 13:03:16.891272,opt1,8,0.01,0.25696969696969696
2018-02-26 13:03:19.304949,opt2,8,0.01,0.25373737373737376
2018-02-26 13:03:19.825534,opt3,8,0.01,0.25222222222222224
2018-02-26 13:03:20.406470,opt4,8,0.01,0.25222222222222224
2018-02-26 13:05:32.760969,opt5,8,0.01,0.25646464646464645
2018-02-26 13:07:42.544851,opt6,8,0.01,0.18555555555555556
2018-02-26 13:07:43.076246,opt1,8,0.01,0.27020202020202022
2018-02-26 13:07:45.599106,opt2,8,0.01,0.2105050505050505
2018-02-26 13:07:46.172406,opt3,8,0.01,0.21919191919191919
2018-02-26 13:07:46.697675,opt4,8,0.01,0.22101010101010102
2018-02-26 13:09:59.555958,opt5,8,0.01,0.20212121212121212
2018-02-26 13:11:59.071284,opt6,8,0.01,0.15686868686868688
2018-02-26 13:11:59.582917,opt1,8,0.01,0.28818181818181821
2018-02-26 13:12:01.809983,opt2,8,0.01,0.20292929292929293
2018-02-26 13:12:02.461422,opt3,8,0.01,0.2086868686868687
2018-02-26 13:12:03.247107,opt4,8,0.01,0.24858585858585858
2018-02-26 13:14:01.304973,opt5,8,0.01,0.26242424242424245
2018-02-26 13:16:22.079232,opt6,8,0.01,0.2311111111111111
2018-02-26 13:16:22.706057,opt1,8,0.01,0.27979797979797982
2018-02-26 13:16:26.154976,opt2,8,0.01,0.22202020202020201
2018-02-26 13:16:26.694388,opt3,8,0.01,0.22303030303030302
2018-02-26 13:16:27.270268,opt4,8,0.01,0.2404040404040404
2018-02-26 13:18:27.129538,opt5,8,0.01,0.22303030303030302
2018-02-26 13:21:39.380606,opt6,8,0.01,0.17444444444444446
2018-02-26 13:21:39.905732,opt1,8,0.01,0.27484848484848484
2018-02-26 13:21:42.620657,opt2,8,0.01,0.16888888888888889
2018-02-26 13:21:43.246988,opt3,8,0.01,0.18545454545454546
2018-02-26 13:21:44.000861,opt4,8,0.01,0.18575757575757576
2018-02-26 13:23:41.607728,opt5,8,0.01,0.18494949494949495
2018-02-26 13:26:30.367833,opt6,8,0.01,0.17171717171717171
2018-02-26 13:26:30.907601,opt1,8,0.01,0.29626262626262628
2018-02-26 13:26:33.752072,opt2,8,0.01,0.22080808080808081
2018-02-26 13:26:34.417087,opt3,8,0.01,0.22505050505050506
2018-02-26 13:26:35.132181,opt4,8,0.01,0.23989898989898989
2018-02-26 13:28:33.564393,opt5,8,0.01,0.26818181818181819
2018-02-26 13:30:38.771721,opt6,8,0.01,0.16838383838383839
2018-02-26 13:30:39.358951,opt1,8,0.01,0.27474747474747474
2018-02-26 13:30:42.784466,opt2,8,0.01,0.21535353535353535
2018-02-26 13:30:43.373868,opt3,8,0.01,0.21686868686868688
2018-02-26 13:30:44.115597,opt4,8,0.01,0.21676767676767678
2018-02-26 13:32:41.331335,opt5,8,0.01,0.22474747474747475
2018-02-26 13:34:35.805805,opt6,8,0.01,0.17797979797979799
2018-02-26 13:34:36.291747,opt1,8,0.01,0.27979797979797982
2018-02-26 13:34:39.102355,opt2,8,0.01,0.22272727272727272
