currenttime,choice,l,valueH,valueM
2020-03-03 23:07:13.492782,Hrow,4,0.38554570206677025,1855837.5555555555
2020-03-03 23:07:13.493174,Hrow,5,0.3484478947392329,35544872.88888889
2020-03-03 23:07:13.493442,Hrow,6,0.33691051374091313,714925152.3333334
2020-03-03 23:07:13.493606,Hrow,7,0.3362476270407599,14222998800.444445
2020-03-03 23:07:13.493752,Hrow,8,0.32760959483108776,284678226926.1111
2020-03-03 23:07:13.494000,HrowEC,1,0.5758564437194128,216.44444444444446
2020-03-03 23:07:13.494191,HrowEC,2,0.43446184113451924,4222.444444444444
2020-03-03 23:07:13.494396,HrowEC,3,0.37745118963265234,80195.55555555556
2020-03-03 23:07:13.494675,HrowEC,4,0.34279952156751975,1524257.111111111
2020-03-03 23:07:13.494832,HrowEC,5,0.3391712676640709,28962280.444444444
2020-03-03 23:07:13.495030,HrowEC,6,0.3278316627886129,550285807.5555556
2020-03-03 23:07:13.495206,HrowEC,7,0.33319476945921267,10455809126.444445
2020-03-03 23:07:13.495415,HrowEC,8,0.3254620081087493,198661627639.77777
2020-03-03 23:07:14.606791,Hrow,1,0.5974842767295597,226.88888888888889
2020-03-03 23:07:14.607176,Hrow,2,0.6147600244702742,6428.222222222223
2020-03-03 23:07:14.608964,Hrow,3,0.40215896452617184,89046.22222222222
2020-03-03 23:07:14.609502,Hrow,4,0.3710500007105265,1854113.7777777778
2020-03-03 23:07:14.609836,Hrow,5,0.3525297233348961,35555254.44444445
2020-03-03 23:07:14.610093,Hrow,6,0.3242054367526186,714606070.6666666
2020-03-03 23:07:14.610358,Hrow,7,0.34018940695377975,14219048416.222221
2020-03-03 23:07:14.610554,Hrow,8,0.31544936062794837,284569572506.8889
2020-03-03 23:07:14.610731,HrowEC,1,0.5974842767295597,226.88888888888889
2020-03-03 23:07:14.610919,HrowEC,2,0.4090094701817251,4206.222222222223
2020-03-03 23:07:14.611185,HrowEC,3,0.38071856393378806,80200.66666666667
2020-03-03 23:07:14.611357,HrowEC,4,0.3291760525123328,1523524.0
2020-03-03 23:07:14.611608,HrowEC,5,0.3429184406501422,28953430.666666668
2020-03-03 23:07:14.611806,HrowEC,6,0.3155986873163345,550105921.1111112
2020-03-03 23:07:14.611976,HrowEC,7,0.33714510198891384,10452073983.777779
2020-03-03 23:07:14.612191,HrowEC,8,0.31345171901275654,198591185119.55554
2020-03-03 23:07:15.706544,Hrow,1,0.6038394415357766,215.77777777777777
2020-03-03 23:07:15.706964,Hrow,2,0.6148587570621469,6399.444444444444
2020-03-03 23:07:15.708775,Hrow,3,0.38633743981296037,88631.55555555556
2020-03-03 23:07:15.709208,Hrow,4,0.3666691490166385,1853075.888888889
2020-03-03 23:07:15.709574,Hrow,5,0.3403226350755236,35556628.222222224
2020-03-03 23:07:15.709770,Hrow,6,0.31924738054472085,714911112.7777778
2020-03-03 23:07:15.709948,Hrow,7,0.3289480931571147,14226843295.11111
2020-03-03 23:07:15.710199,Hrow,8,0.310434155215382,284734761571.8889
2020-03-03 23:07:15.710362,HrowEC,1,0.6038394415357766,215.77777777777777
2020-03-03 23:07:15.710573,HrowEC,2,0.4092209030245256,4176.888888888889
2020-03-03 23:07:15.710760,HrowEC,3,0.3644607986468797,80214.44444444444
2020-03-03 23:07:15.710971,HrowEC,4,0.32385460718793263,1524105.7777777778
2020-03-03 23:07:15.711154,HrowEC,5,0.3316293591127258,28973355.111111112
2020-03-03 23:07:15.711341,HrowEC,6,0.3105709278277076,550428972.0
2020-03-03 23:07:15.711525,HrowEC,7,0.3261290845666444,10458164184.666666
2020-03-03 23:07:15.711672,HrowEC,8,0.30843177874936206,198705447793.1111
2020-03-03 23:07:16.983000,Hrow,1,0.6242857142857143,227.77777777777777
2020-03-03 23:07:16.983644,Hrow,2,0.6420366963353389,6443.555555555556
2020-03-03 23:07:16.985193,Hrow,3,0.4113739556355046,88881.77777777778
2020-03-03 23:07:16.985937,Hrow,4,0.40532824007295953,1856219.0
2020-03-03 23:07:16.986711,Hrow,5,0.36003667380987153,35553871.333333336
2020-03-03 23:07:16.987185,Hrow,6,0.3578502326919206,714988825.8888888
2020-03-03 23:07:16.987572,Hrow,7,0.3473361467341203,14223424956.222221
2020-03-03 23:07:16.987978,Hrow,8,0.34864646177956166,284682312658.55554
2020-03-03 23:07:16.988294,HrowEC,1,0.6242857142857143,227.77777777777777
2020-03-03 23:07:16.988636,HrowEC,2,0.4542491092411493,4221.333333333333
2020-03-03 23:07:16.989015,HrowEC,3,0.3880740562635249,79998.22222222222
2020-03-03 23:07:16.989437,HrowEC,4,0.3637141105625506,1524707.5555555555
2020-03-03 23:07:16.989760,HrowEC,5,0.350204924583598,28965168.0
2020-03-03 23:07:16.990089,HrowEC,6,0.3489253919329549,550310378.4444444
2020-03-03 23:07:16.990460,HrowEC,7,0.3442013835547997,10455782336.88889
2020-03-03 23:07:16.990773,HrowEC,8,0.3465014397623839,198659431591.1111
2020-03-03 23:07:18.129786,Hrow,1,0.5781487101669196,214.0
2020-03-03 23:07:18.131293,Hrow,2,0.6456754130223518,6453.555555555556
2020-03-03 23:07:18.131768,Hrow,3,0.36990504697525206,88545.11111111111
2020-03-03 23:07:18.131974,Hrow,4,0.41235493168892445,1856528.888888889
2020-03-03 23:07:18.132181,Hrow,5,0.3226599736431568,35534558.44444445
2020-03-03 23:07:18.132359,Hrow,6,0.365563445869753,714925458.3333334
2020-03-03 23:07:18.132535,Hrow,7,0.3110367970409872,14220962182.222221
2020-03-03 23:07:18.132689,Hrow,8,0.35655897733937775,284653536374.7778
2020-03-03 23:07:18.132937,HrowEC,1,0.5781487101669196,214.0
2020-03-03 23:07:18.133114,HrowEC,2,0.45985185185185184,4231.333333333333
2020-03-03 23:07:18.133319,HrowEC,3,0.34879511658444834,80199.55555555556
2020-03-03 23:07:18.133499,HrowEC,4,0.3713050400542014,1524446.4444444445
2020-03-03 23:07:18.133715,HrowEC,5,0.31367927608521334,28956454.888888888
2020-03-03 23:07:18.133894,HrowEC,6,0.3567840459154959,550242036.2222222
2020-03-03 23:07:18.134099,HrowEC,7,0.3081658463559588,10454739927.11111
2020-03-03 23:07:18.134375,HrowEC,8,0.35447277644508923,198641047050.0
2020-03-03 23:07:19.261760,Hrow,1,0.6015873015873016,224.88888888888889
2020-03-03 23:07:19.262138,Hrow,2,0.6273724629731212,6445.444444444444
2020-03-03 23:07:19.263980,Hrow,3,0.3985374483359141,89175.11111111111
2020-03-03 23:07:19.264433,Hrow,4,0.3771922114645859,1855558.7777777778
2020-03-03 23:07:19.264848,Hrow,5,0.35019103759267756,35576088.88888889
2020-03-03 23:07:19.265150,Hrow,6,0.3286529955652521,714935999.2222222
2020-03-03 23:07:19.265329,Hrow,7,0.3380951776688717,14224885860.444445
2020-03-03 23:07:19.265557,Hrow,8,0.31956105956970926,284683055318.1111
2020-03-03 23:07:19.265759,HrowEC,1,0.6015873015873016,224.88888888888889
2020-03-03 23:07:19.265933,HrowEC,2,0.42863150811674655,4223.111111111111
2020-03-03 23:07:19.266102,HrowEC,3,0.3767727750609647,80404.0
2020-03-03 23:07:19.266334,HrowEC,4,0.3335465898758874,1523937.111111111
2020-03-03 23:07:19.266626,HrowEC,5,0.34090852804359506,28961524.666666668
2020-03-03 23:07:19.266793,HrowEC,6,0.31971218711903804,550324378.0
2020-03-03 23:07:19.266974,HrowEC,7,0.33510049614889903,10455838836.666666
2020-03-03 23:07:19.267134,HrowEC,8,0.3174858003328126,198663243344.0
2020-03-03 23:07:20.398999,Hrow,1,0.6060606060606061,219.77777777777777
2020-03-03 23:07:20.399365,Hrow,2,0.6309787773202408,6437.333333333333
2020-03-03 23:07:20.401177,Hrow,3,0.3899225520221674,88926.44444444444
2020-03-03 23:07:20.401612,Hrow,4,0.3870353777987726,1853561.6666666667
2020-03-03 23:07:20.402009,Hrow,5,0.34119791850632797,35565806.44444445
2020-03-03 23:07:20.402399,Hrow,6,0.33876350626473006,714709542.1111112
2020-03-03 23:07:20.402591,Hrow,7,0.329134025450047,14223822495.333334
2020-03-03 23:07:20.402753,Hrow,8,0.32958677284340704,284648646159.1111
2020-03-03 23:07:20.402922,HrowEC,1,0.6060606060606061,219.77777777777777
2020-03-03 23:07:20.403180,HrowEC,2,0.43638122883405905,4215.111111111111
2020-03-03 23:07:20.403348,HrowEC,3,0.3675336391243028,80355.77777777778
2020-03-03 23:07:20.403521,HrowEC,4,0.34419952192402137,1522417.7777777778
2020-03-03 23:07:20.403766,HrowEC,5,0.33190727104606393,28964771.555555556
2020-03-03 23:07:20.403937,HrowEC,6,0.32979050974457297,550273801.3333334
2020-03-03 23:07:20.404103,HrowEC,7,0.3261518278013042,10455226518.88889
2020-03-03 23:07:20.404373,HrowEC,8,0.32747444605356685,198649487475.33334
2020-03-03 23:07:21.498864,Hrow,1,0.5639204545454546,217.77777777777777
2020-03-03 23:07:21.499234,Hrow,2,0.6452859350850078,6420.444444444444
2020-03-03 23:07:21.501145,Hrow,3,0.38878884261994645,88666.66666666667
2020-03-03 23:07:21.501603,Hrow,4,0.41289682326128313,1854605.0
2020-03-03 23:07:21.501959,Hrow,5,0.34268369488505934,35547859.11111111
2020-03-03 23:07:21.502323,Hrow,6,0.3664308587936819,714872306.8888888
2020-03-03 23:07:21.502552,Hrow,7,0.33104537517860666,14222876398.222221
2020-03-03 23:07:21.502714,Hrow,8,0.35750918335667603,284669603351.1111
2020-03-03 23:07:21.502931,HrowEC,1,0.5639204545454546,217.77777777777777
2020-03-03 23:07:21.503118,HrowEC,2,0.46015877683034395,4198.222222222223
2020-03-03 23:07:21.503311,HrowEC,3,0.3699375756792025,80172.88888888889
2020-03-03 23:07:21.503478,HrowEC,4,0.37194313565340764,1524435.5555555555
2020-03-03 23:07:21.503688,HrowEC,5,0.3337201131263083,28964539.555555556
2020-03-03 23:07:21.503987,HrowEC,6,0.3577224375695908,550297571.7777778
2020-03-03 23:07:21.504157,HrowEC,7,0.3281521316221533,10455421739.11111
2020-03-03 23:07:21.504339,HrowEC,8,0.3554465300261683,198655151767.77777
2020-03-03 23:07:23.091996,Hrow,1,0.6181533646322379,217.77777777777777
2020-03-03 23:07:23.094376,Hrow,2,0.6304834261331114,6464.666666666667
2020-03-03 23:07:23.097334,Hrow,3,0.3936619181838958,88791.77777777778
2020-03-03 23:07:23.099246,Hrow,4,0.3899568478847594,1856521.7777777778
2020-03-03 23:07:23.101066,Hrow,5,0.34275191285845896,35562388.222222224
2020-03-03 23:07:23.107953,Hrow,6,0.341812554779895,715046423.6666666
2020-03-03 23:07:23.109342,Hrow,7,0.33028760832233406,14225997027.555555
2020-03-03 23:07:23.110384,Hrow,8,0.33256925885228283,284722035568.2222
2020-03-03 23:07:23.112513,HrowEC,1,0.6181533646322379,217.77777777777777
2020-03-03 23:07:23.115182,HrowEC,2,0.4371879210588888,4242.222222222223
2020-03-03 23:07:23.117281,HrowEC,3,0.37011240778227145,80297.55555555556
2020-03-03 23:07:23.122260,HrowEC,4,0.3476281359825397,1523775.7777777778
2020-03-03 23:07:23.124856,HrowEC,5,0.33306919136558066,28969138.666666668
2020-03-03 23:07:23.126427,HrowEC,6,0.3328039901899591,550381207.1111112
2020-03-03 23:07:23.127147,HrowEC,7,0.32721947433336945,10457239057.777779
2020-03-03 23:07:23.127802,HrowEC,8,0.33043312860779933,198689912628.44446
2020-03-03 23:07:24.915554,Hrow,1,0.5788690476190476,222.88888888888889
2020-03-03 23:07:24.915943,Hrow,2,0.644289365048162,6432.333333333333
2020-03-03 23:07:24.917793,Hrow,3,0.37880430698543227,88934.22222222222
2020-03-03 23:07:24.918354,Hrow,4,0.40982443765118654,1854252.3333333333
2020-03-03 23:07:24.918934,Hrow,5,0.33088210297866455,35560124.666666664
2020-03-03 23:07:24.919139,Hrow,6,0.3634002140205467,714828424.0
2020-03-03 23:07:24.919510,Hrow,7,0.3190424846695339,14224016916.88889
2020-03-03 23:07:24.919693,Hrow,8,0.3545118815526623,284677454207.2222
2020-03-03 23:07:24.919867,HrowEC,1,0.5788690476190476,222.88888888888889
2020-03-03 23:07:24.920035,HrowEC,2,0.4561166215810039,4210.0
2020-03-03 23:07:24.920220,HrowEC,3,0.35809732905814157,80241.33333333333
2020-03-03 23:07:24.920386,HrowEC,4,0.3688610253319498,1523388.888888889
2020-03-03 23:07:24.920626,HrowEC,5,0.3216724261593814,28961833.777777776
2020-03-03 23:07:24.920927,HrowEC,6,0.3547420769520069,550312650.0
2020-03-03 23:07:24.921107,HrowEC,7,0.31612330074994305,10455968079.777779
2020-03-03 23:07:24.921304,HrowEC,8,0.3524558599856226,198665649901.1111
2020-03-03 23:07:26.264679,Hrow,1,0.6289855072463768,224.22222222222223
2020-03-03 23:07:26.265577,Hrow,2,0.6320242322958011,6471.222222222223
2020-03-03 23:07:26.267283,Hrow,3,0.41926973087390385,89084.22222222222
2020-03-03 23:07:26.268110,Hrow,4,0.3895725534553522,1856613.5555555555
2020-03-03 23:07:26.268782,Hrow,5,0.3687353690177334,35565298.0
2020-03-03 23:07:26.269145,Hrow,6,0.3409603059455911,714895702.8888888
2020-03-03 23:07:26.269500,Hrow,7,0.35623470980894517,14222475042.0
2020-03-03 23:07:26.269723,Hrow,8,0.3316345231271676,284643104891.55554
2020-03-03 23:07:26.269923,HrowEC,1,0.6289855072463768,224.22222222222223
2020-03-03 23:07:26.270248,HrowEC,2,0.43936982813494585,4249.111111111111
2020-03-03 23:07:26.270500,HrowEC,3,0.39552282768777614,80339.77777777778
2020-03-03 23:07:26.270715,HrowEC,4,0.34685288614210785,1523508.4444444445
2020-03-03 23:07:26.270916,HrowEC,5,0.35908026127284265,28957211.333333332
2020-03-03 23:07:26.271116,HrowEC,6,0.3318427249473359,550244744.8888888
2020-03-03 23:07:26.271306,HrowEC,7,0.3531519923805984,10454440528.222221
2020-03-03 23:07:26.271500,HrowEC,8,0.3294791001174624,198634332859.33334
2020-03-03 23:07:29.155584,Hrow,1,0.6097946287519748,225.33333333333334
2020-03-03 23:07:29.156221,Hrow,2,0.6223489672739354,6428.333333333333
2020-03-03 23:07:29.157803,Hrow,3,0.4028376593068422,89110.22222222222
2020-03-03 23:07:29.159029,Hrow,4,0.3741356013794112,1855088.3333333333
2020-03-03 23:07:29.160683,Hrow,5,0.3541572714515969,35570918.0
2020-03-03 23:07:29.162196,Hrow,6,0.3263913974999464,714886832.5555556
2020-03-03 23:07:29.163577,Hrow,7,0.3421104379644864,14223869046.88889
2020-03-03 23:07:29.165229,Hrow,8,0.31749244437314283,284665110698.1111
2020-03-03 23:07:29.167426,HrowEC,1,0.6097946287519748,225.33333333333334
2020-03-03 23:07:29.169146,HrowEC,2,0.4199693825480524,4206.0
2020-03-03 23:07:29.170325,HrowEC,3,0.3804388802679221,80322.44444444444
2020-03-03 23:07:29.171982,HrowEC,4,0.33120527138356654,1524465.5555555555
2020-03-03 23:07:29.173824,HrowEC,5,0.3448294817493944,28961940.444444444
2020-03-03 23:07:29.175296,HrowEC,6,0.31762758288581844,550284251.5555556
2020-03-03 23:07:29.176662,HrowEC,7,0.3391374094075024,10455201299.333334
2020-03-03 23:07:29.178023,HrowEC,8,0.31546681740816895,198651183364.44446
2020-03-03 23:07:31.056625,Hrow,1,0.616519174041298,230.88888888888889
2020-03-03 23:07:31.056994,Hrow,2,0.6357858840549757,6389.888888888889
2020-03-03 23:07:31.058720,Hrow,3,0.39772489539748956,89053.77777777778
2020-03-03 23:07:31.059099,Hrow,4,0.39401783877569546,1852187.4444444445
2020-03-03 23:07:31.059446,Hrow,5,0.34648892465247877,35560181.777777776
2020-03-03 23:07:31.059722,Hrow,6,0.3465199540785303,714711035.3333334
2020-03-03 23:07:31.059917,Hrow,7,0.3341373648743316,14223732057.333334
2020-03-03 23:07:31.060138,Hrow,8,0.3375394372320814,284666126640.8889
2020-03-03 23:07:31.060328,HrowEC,1,0.616519174041298,230.88888888888889
2020-03-03 23:07:31.060606,HrowEC,2,0.44289891725282543,4167.555555555556
2020-03-03 23:07:31.060775,HrowEC,3,0.37373825305824654,80048.0
2020-03-03 23:07:31.060951,HrowEC,4,0.3516971085975217,1523782.888888889
2020-03-03 23:07:31.061116,HrowEC,5,0.3367424219259814,28961674.0
2020-03-03 23:07:31.061300,HrowEC,6,0.3377156690815177,550299557.5555556
2020-03-03 23:07:31.061455,HrowEC,7,0.3311231693350306,10455896539.11111
2020-03-03 23:07:31.061619,HrowEC,8,0.3354785511093847,198661821131.77777
2020-03-03 23:07:32.324055,Hrow,1,0.5712121212121212,225.11111111111111
2020-03-03 23:07:32.324525,Hrow,2,0.6350636425540831,6399.111111111111
2020-03-03 23:07:32.324788,Hrow,3,0.37425149700598803,89056.88888888889
2020-03-03 23:07:32.324987,Hrow,4,0.38994774752715344,1853158.6666666667
2020-03-03 23:07:32.325176,Hrow,5,0.32610419202009905,35555302.0
2020-03-03 23:07:32.325359,Hrow,6,0.3417589429434689,714528703.2222222
2020-03-03 23:07:32.325638,Hrow,7,0.3141206989502618,14217695556.0
2020-03-03 23:07:32.325815,Hrow,8,0.3326148585713416,284538362388.7778
2020-03-03 23:07:32.325992,HrowEC,1,0.5712121212121212,225.11111111111111
2020-03-03 23:07:32.326167,HrowEC,2,0.4422384116563926,4177.333333333333
2020-03-03 23:07:32.326341,HrowEC,3,0.3529248496572606,80279.55555555556
2020-03-03 23:07:32.326515,HrowEC,4,0.34685472189650507,1524264.0
2020-03-03 23:07:32.326768,HrowEC,5,0.3168449066920801,28950863.111111112
2020-03-03 23:07:32.326945,HrowEC,6,0.3328261136864663,550058810.0
2020-03-03 23:07:32.327120,HrowEC,7,0.3111575474674293,10450868012.444445
2020-03-03 23:07:32.327305,HrowEC,8,0.3305096029012237,198568323951.1111
2020-03-03 23:07:33.817459,Hrow,1,0.5721003134796238,215.55555555555554
2020-03-03 23:07:33.818001,Hrow,2,0.6551282051282051,6448.888888888889
2020-03-03 23:07:33.819737,Hrow,3,0.3635410878449192,88588.0
2020-03-03 23:07:33.820061,Hrow,4,0.42191757862614104,1856469.4444444445
2020-03-03 23:07:33.820457,Hrow,5,0.31814425524653905,35548439.777777776
2020-03-03 23:07:33.820706,Hrow,6,0.3740118120492323,715067373.7777778
2020-03-03 23:07:33.820874,Hrow,7,0.30687883023456913,14224370251.11111
2020-03-03 23:07:33.821027,Hrow,8,0.36467190625312756,284712297328.7778
2020-03-03 23:07:33.821235,HrowEC,1,0.5721003134796238,215.55555555555554
2020-03-03 23:07:33.821421,HrowEC,2,0.47441927780591936,4226.444444444444
2020-03-03 23:07:33.821629,HrowEC,3,0.3435353698864556,80180.66666666667
2020-03-03 23:07:33.821916,HrowEC,4,0.38066293259342915,1524637.5555555555
2020-03-03 23:07:33.822080,HrowEC,5,0.30952496222037024,28968496.444444444
2020-03-03 23:07:33.822285,HrowEC,6,0.36489240906420956,550373723.7777778
2020-03-03 23:07:33.822470,HrowEC,7,0.30408688199747846,10456560746.666666
2020-03-03 23:07:33.822654,HrowEC,8,0.3624960062246361,198678816138.66666
2020-03-03 23:07:35.058884,Hrow,1,0.6350574712643678,222.0
2020-03-03 23:07:35.059389,Hrow,2,0.6453573164803111,6453.0
2020-03-03 23:07:35.061408,Hrow,3,0.4099265159826856,88977.11111111111
2020-03-03 23:07:35.062062,Hrow,4,0.4120434678658657,1856240.0
2020-03-03 23:07:35.062627,Hrow,5,0.3596223257106444,35569733.11111111
2020-03-03 23:07:35.064080,Hrow,6,0.365483349801474,714997382.4444444
2020-03-03 23:07:35.066281,Hrow,7,0.3472178933232698,14225367322.88889
2020-03-03 23:07:35.068809,Hrow,8,0.3565488852252099,284699141390.3333
2020-03-03 23:07:35.071800,HrowEC,1,0.6350574712643678,222.0
2020-03-03 23:07:35.073823,HrowEC,2,0.459188968789384,4230.666666666667
2020-03-03 23:07:35.074852,HrowEC,3,0.3860757271326298,80318.0
2020-03-03 23:07:35.075550,HrowEC,4,0.3710368413254975,1524173.7777777778
2020-03-03 23:07:35.075866,HrowEC,5,0.3500541293225863,28967073.111111112
2020-03-03 23:07:35.076083,HrowEC,6,0.35676963561476793,550335192.4444444
2020-03-03 23:07:35.076286,HrowEC,7,0.3441562868703559,10456368087.777779
2020-03-03 23:07:35.076519,HrowEC,8,0.3544802839196248,198673633225.33334
2020-03-03 23:07:36.366979,Hrow,1,0.6197387518142236,219.55555555555554
2020-03-03 23:07:36.367437,Hrow,2,0.6294621224357939,6429.888888888889
2020-03-03 23:07:36.369111,Hrow,3,0.4150022840077234,88750.66666666667
2020-03-03 23:07:36.369590,Hrow,4,0.3823308185200881,1855355.7777777778
2020-03-03 23:07:36.369903,Hrow,5,0.364717830888393,35552082.222222224
2020-03-03 23:07:36.370096,Hrow,6,0.33376636612047367,714969477.6666666
2020-03-03 23:07:36.370289,Hrow,7,0.35230619763873694,14223936120.0
2020-03-03 23:07:36.370478,Hrow,8,0.3245966963743135,284697009981.55554
2020-03-03 23:07:36.370657,HrowEC,1,0.6197387518142236,219.55555555555554
2020-03-03 23:07:36.370841,HrowEC,2,0.43273986152324434,4207.555555555556
2020-03-03 23:07:36.371015,HrowEC,3,0.39144280651291796,80186.66666666667
2020-03-03 23:07:36.371198,HrowEC,4,0.33910367849301765,1524628.2222222222
2020-03-03 23:07:36.371380,HrowEC,5,0.35504983637769977,28964121.333333332
2020-03-03 23:07:36.371554,HrowEC,6,0.3247592868464353,550340650.6666666
2020-03-03 23:07:36.371824,HrowEC,7,0.34924510181241863,10456197583.11111
2020-03-03 23:07:36.371989,HrowEC,8,0.32249499785131813,198671922001.33334
2020-03-03 23:07:37.984166,Hrow,1,0.6195804195804195,233.11111111111111
2020-03-03 23:07:37.984693,Hrow,2,0.6293044529730297,6416.222222222223
2020-03-03 23:07:37.986382,Hrow,3,0.4210383194724558,89359.11111111111
2020-03-03 23:07:37.986706,Hrow,4,0.38689305123616446,1854484.2222222222
2020-03-03 23:07:37.986999,Hrow,5,0.36935058102591856,35582069.55555555
2020-03-03 23:07:37.987368,Hrow,6,0.3387513199079575,714835783.7777778
2020-03-03 23:07:37.987555,Hrow,7,0.35644845343347337,14224153176.444445
2020-03-03 23:07:37.987772,Hrow,8,0.3295641007358806,284652914783.6667
2020-03-03 23:07:37.988065,HrowEC,1,0.6195804195804195,233.11111111111111
2020-03-03 23:07:37.988235,HrowEC,2,0.43506129316561176,4194.0
2020-03-03 23:07:37.988414,HrowEC,3,0.3976639044961607,80268.66666666667
2020-03-03 23:07:37.988575,HrowEC,4,0.34427629703923845,1524562.2222222222
2020-03-03 23:07:37.988819,HrowEC,5,0.35933486855126096,28962694.222222224
