n,type,time
2017-07-02 03:59:28.181918,200,prop,0.008172035217285156
2017-07-02 03:59:28.186054,200,eps_max,0.003762960433959961
2017-07-02 03:59:28.194531,200,prop,0.00834512710571289
2017-07-02 03:59:28.198843,200,eps_max,0.003982067108154297
2017-07-02 03:59:28.207093,200,prop,0.008130788803100586
2017-07-02 03:59:28.211339,200,eps_max,0.003834962844848633
2017-07-02 03:59:28.219712,200,prop,0.008258819580078125
2017-07-02 03:59:28.223895,200,eps_max,0.0037801265716552734
2017-07-02 03:59:28.233722,200,prop,0.009680986404418945
2017-07-02 03:59:28.238247,200,eps_max,0.004182100296020508
2017-07-02 03:59:28.246730,200,prop,0.008356094360351562
2017-07-02 03:59:28.250961,200,eps_max,0.0038089752197265625
2017-07-02 03:59:28.260404,200,prop,0.009330987930297852
2017-07-02 03:59:28.264776,200,eps_max,0.00397181510925293
2017-07-02 03:59:28.273127,200,prop,0.008203983306884766
2017-07-02 03:59:28.277342,200,eps_max,0.003793954849243164
2017-07-02 03:59:28.286942,200,prop,0.009369850158691406
2017-07-02 03:59:28.291355,200,eps_max,0.004071950912475586
2017-07-02 03:59:28.299579,200,prop,0.008105039596557617
2017-07-02 03:59:28.303929,200,eps_max,0.004033088684082031
2017-07-02 03:59:28.312418,200,prop,0.008369922637939453
2017-07-02 03:59:28.316557,200,eps_max,0.0037751197814941406
2017-07-02 03:59:28.324896,200,prop,0.008229970932006836
2017-07-02 03:59:28.329786,200,eps_max,0.004492998123168945
2017-07-02 03:59:28.339016,200,prop,0.009068965911865234
2017-07-02 03:59:28.343642,200,eps_max,0.0042150020599365234
2017-07-02 03:59:28.353115,200,prop,0.009287834167480469
2017-07-02 03:59:28.357867,200,eps_max,0.004333972930908203
2017-07-02 03:59:28.367109,200,prop,0.009073019027709961
2017-07-02 03:59:28.371685,200,eps_max,0.004127025604248047
2017-07-02 03:59:28.380314,200,prop,0.008491039276123047
2017-07-02 03:59:28.384785,200,eps_max,0.004055023193359375
2017-07-02 03:59:28.393233,200,prop,0.00830984115600586
2017-07-02 03:59:28.397483,200,eps_max,0.0038619041442871094
2017-07-02 03:59:28.406108,200,prop,0.008446931838989258
2017-07-02 03:59:28.410471,200,eps_max,0.0039520263671875
2017-07-02 03:59:28.418728,200,prop,0.008146047592163086
2017-07-02 03:59:28.430422,400,eps_max,0.0061261653900146484
2017-07-02 03:59:28.444409,400,prop,0.013813018798828125
2017-07-02 03:59:28.450550,400,eps_max,0.005717039108276367
2017-07-02 03:59:28.464813,400,prop,0.01412200927734375
2017-07-02 03:59:28.471921,400,eps_max,0.006518840789794922
2017-07-02 03:59:28.486491,400,prop,0.014405012130737305
2017-07-02 03:59:28.492659,400,eps_max,0.005650043487548828
2017-07-02 03:59:28.506577,400,prop,0.01375889778137207
2017-07-02 03:59:28.512661,400,eps_max,0.005582094192504883
2017-07-02 03:59:28.526152,400,prop,0.013338088989257812
2017-07-02 03:59:28.532161,400,eps_max,0.005502939224243164
2017-07-02 03:59:28.545666,400,prop,0.013342857360839844
2017-07-02 03:59:28.553046,400,eps_max,0.006853818893432617
2017-07-02 03:59:28.568191,400,prop,0.014986991882324219
2017-07-02 03:59:28.574709,400,eps_max,0.006081819534301758
2017-07-02 03:59:28.588248,400,prop,0.01336216926574707
2017-07-02 03:59:28.594363,400,eps_max,0.005621194839477539
2017-07-02 03:59:28.608360,400,prop,0.01382303237915039
2017-07-02 03:59:28.614278,400,eps_max,0.005470991134643555
2017-07-02 03:59:28.627888,400,prop,0.013466835021972656
2017-07-02 03:59:28.633915,400,eps_max,0.005536079406738281
2017-07-02 03:59:28.649479,400,prop,0.015397071838378906
2017-07-02 03:59:28.655341,400,eps_max,0.0053560733795166016
2017-07-02 03:59:28.668757,400,prop,0.013257026672363281
2017-07-02 03:59:28.674760,400,eps_max,0.005510091781616211
2017-07-02 03:59:28.690074,400,prop,0.015145063400268555
2017-07-02 03:59:28.696258,400,eps_max,0.005666017532348633
2017-07-02 03:59:28.713438,400,prop,0.01702094078063965
2017-07-02 03:59:28.719629,400,eps_max,0.005776882171630859
2017-07-02 03:59:28.733293,400,prop,0.013499975204467773
2017-07-02 03:59:28.739181,400,eps_max,0.005346059799194336
2017-07-02 03:59:28.754138,400,prop,0.014796018600463867
2017-07-02 03:59:28.760375,400,eps_max,0.005755901336669922
2017-07-02 03:59:28.773778,400,prop,0.013249874114990234
2017-07-02 03:59:28.779652,400,eps_max,0.005401134490966797
2017-07-02 03:59:28.793703,400,prop,0.013898134231567383
2017-07-02 03:59:28.799615,400,eps_max,0.005491018295288086
2017-07-02 03:59:28.816821,400,prop,0.01704692840576172
2017-07-02 03:59:28.822895,400,eps_max,0.005661964416503906
2017-07-02 03:59:28.836483,400,prop,0.013435840606689453
2017-07-02 03:59:28.855614,800,eps_max,0.012842893600463867
2017-07-02 03:59:28.882242,800,prop,0.02638387680053711
2017-07-02 03:59:28.892961,800,eps_max,0.010115861892700195
2017-07-02 03:59:28.918473,800,prop,0.025310993194580078
2017-07-02 03:59:28.928924,800,eps_max,0.009820938110351562
2017-07-02 03:59:28.954513,800,prop,0.02540898323059082
2017-07-02 03:59:28.965047,800,eps_max,0.009896993637084961
2017-07-02 03:59:28.991501,800,prop,0.026253938674926758
2017-07-02 03:59:29.002083,800,eps_max,0.009974002838134766
2017-07-02 03:59:29.028941,800,prop,0.026669025421142578
2017-07-02 03:59:29.040291,800,eps_max,0.010616064071655273
2017-07-02 03:59:29.065537,800,prop,0.025043010711669922
2017-07-02 03:59:29.076068,800,eps_max,0.009904146194458008
2017-07-02 03:59:29.101648,800,prop,0.0253751277923584
2017-07-02 03:59:29.112085,800,eps_max,0.009835004806518555
2017-07-02 03:59:29.137605,800,prop,0.025250911712646484
2017-07-02 03:59:29.147658,800,eps_max,0.009449005126953125
2017-07-02 03:59:29.173357,800,prop,0.025499820709228516
2017-07-02 03:59:29.183974,800,eps_max,0.009902000427246094
2017-07-02 03:59:29.209502,800,prop,0.025299072265625
2017-07-02 03:59:29.241435,1600,eps_max,0.02165699005126953
2017-07-02 03:59:29.294239,1600,prop,0.05258297920227051
2017-07-02 03:59:29.314897,1600,eps_max,0.019735097885131836
2017-07-02 03:59:29.365294,1600,prop,0.0502009391784668
2017-07-02 03:59:29.385806,1600,eps_max,0.019516944885253906
2017-07-02 03:59:29.437782,1600,prop,0.05175304412841797
2017-07-02 03:59:29.458627,1600,eps_max,0.02000904083251953
2017-07-02 03:59:29.510424,1600,prop,0.0515599250793457
2017-07-02 03:59:29.531256,1600,eps_max,0.01994180679321289
2017-07-02 03:59:29.583416,1600,prop,0.05197286605834961
2017-07-02 03:59:29.605095,1600,eps_max,0.020768165588378906
2017-07-02 03:59:29.656099,1600,prop,0.0508120059967041
2017-07-02 03:59:29.676455,1600,eps_max,0.019465923309326172
2017-07-02 03:59:29.730018,1600,prop,0.053344011306762695
2017-07-02 03:59:29.751390,1600,eps_max,0.020380020141601562
2017-07-02 03:59:29.802084,1600,prop,0.05049300193786621
2017-07-02 03:59:29.825770,1600,eps_max,0.022758960723876953
2017-07-02 03:59:29.877099,1600,prop,0.051145076751708984
2017-07-02 03:59:29.897750,1600,eps_max,0.01975703239440918
2017-07-02 03:59:29.956050,1600,prop,0.058103084564208984
2017-07-02 03:59:30.032449,3200,eps_max,0.05801820755004883
2017-07-02 03:59:30.152645,3200,prop,0.11997509002685547
2017-07-02 03:59:30.205447,3200,eps_max,0.05144619941711426
2017-07-02 03:59:30.325765,3200,prop,0.12004995346069336
2017-07-02 03:59:30.378770,3200,eps_max,0.051661014556884766
2017-07-02 03:59:30.501191,3200,prop,0.12213683128356934
2017-07-02 03:59:30.551493,3200,eps_max,0.04894518852233887
2017-07-02 03:59:30.668770,3200,prop,0.11707210540771484
2017-07-02 03:59:30.719779,3200,eps_max,0.04964613914489746
2017-07-02 03:59:30.843928,3200,prop,0.12392306327819824
2017-07-02 03:59:30.894450,3200,eps_max,0.049176931381225586
2017-07-02 03:59:31.016294,3200,prop,0.12164497375488281
2017-07-02 03:59:31.070543,3200,eps_max,0.05289506912231445
2017-07-02 03:59:31.195830,3200,prop,0.1250920295715332
2017-07-02 03:59:31.248023,3200,eps_max,0.05083608627319336
2017-07-02 03:59:31.365742,3200,prop,0.11751890182495117
2017-07-02 03:59:31.417564,3200,eps_max,0.05047011375427246
2017-07-02 03:59:31.539571,3200,prop,0.12179899215698242
2017-07-02 03:59:31.590935,3200,eps_max,0.04998493194580078
2017-07-02 03:59:31.708684,3200,prop,0.11754488945007324
2017-07-02 03:59:31.854104,6400,eps_max,0.11291003227233887
2017-07-02 03:59:32.121453,6400,prop,0.26711511611938477
2017-07-02 03:59:32.241237,6400,eps_max,0.1171269416809082
2017-07-02 03:59:32.507527,6400,prop,0.2660670280456543
2017-07-02 03:59:32.627810,6400,eps_max,0.11764192581176758
2017-07-02 03:59:32.896831,6400,prop,0.26880311965942383
2017-07-02 03:59:33.019341,6400,eps_max,0.11998414993286133
2017-07-02 03:59:33.286133,6400,prop,0.2665681838989258
2017-07-02 03:59:33.410094,6400,eps_max,0.12136507034301758
2017-07-02 03:59:33.678538,6400,prop,0.2682151794433594
2017-07-02 03:59:33.798721,6400,eps_max,0.11763691902160645
2017-07-02 03:59:34.087378,6400,prop,0.28842687606811523
2017-07-02 03:59:34.223657,6400,eps_max,0.13289785385131836
2017-07-02 03:59:34.512254,6400,prop,0.28729701042175293
2017-07-02 03:59:34.633302,6400,eps_max,0.1187288761138916
2017-07-02 03:59:34.901212,6400,prop,0.267657995223999
2017-07-02 03:59:35.023559,6400,eps_max,0.11978912353515625
2017-07-02 03:59:35.290685,6400,prop,0.2668900489807129
2017-07-02 03:59:35.414497,6400,eps_max,0.12130188941955566
2017-07-02 03:59:35.684996,6400,prop,0.27028799057006836
2017-07-02 03:59:35.863083,12800,eps_max,0.14041805267333984
2017-07-02 03:59:36.275204,12800,prop,0.41190004348754883
2017-07-02 03:59:36.433070,12800,eps_max,0.1527249813079834
2017-07-02 03:59:36.844606,12800,prop,0.41120290756225586
2017-07-02 03:59:36.983874,12800,eps_max,0.1340930461883545
2017-07-02 03:59:37.402495,12800,prop,0.41838908195495605
2017-07-02 03:59:37.556460,12800,eps_max,0.1488959789276123
2017-07-02 03:59:37.965735,12800,prop,0.40905189514160156
2017-07-02 03:59:38.109595,12800,eps_max,0.1390681266784668
2017-07-02 03:59:38.531069,12800,prop,0.4212460517883301
2017-07-02 03:59:38.670956,12800,eps_max,0.13483691215515137
2017-07-02 03:59:39.092714,12800,prop,0.42153096199035645
2017-07-02 03:59:39.241984,12800,eps_max,0.1441659927368164
2017-07-02 03:59:39.651761,12800,prop,0.40955209732055664
2017-07-02 03:59:39.795350,12800,eps_max,0.13860297203063965
2017-07-02 03:59:40.217417,12800,prop,0.421860933303833
2017-07-02 03:59:40.357384,12800,eps_max,0.1347489356994629
2017-07-02 03:59:40.777128,12800,prop,0.41945505142211914
2017-07-02 03:59:40.922087,12800,eps_max,0.13990283012390137
2017-07-02 03:59:41.345099,12800,prop,0.42276692390441895
2017-07-02 03:59:41.767171,25600,eps_max,0.34004688262939453
2017-07-02 03:59:42.701357,25600,prop,0.9339709281921387
2017-07-02 03:59:43.060539,25600,eps_max,0.34482812881469727
2017-07-02 03:59:43.994371,25600,prop,0.9336249828338623
2017-07-02 03:59:44.340607,25600,eps_max,0.33028507232666016
2017-07-02 03:59:45.226173,25600,prop,0.8849740028381348
2017-07-02 03:59:45.586580,25600,eps_max,0.3456718921661377
2017-07-02 03:59:46.509268,25600,prop,0.9224679470062256
2017-07-02 03:59:46.871811,25600,eps_max,0.3479299545288086
2017-07-02 03:59:47.813942,25600,prop,0.9419078826904297
2017-07-02 03:59:48.680093,51200,eps_max,0.7074398994445801
2017-07-02 03:59:50.571126,51200,prop,1.8908140659332275
2017-07-02 03:59:51.308513,51200,eps_max,0.711745023727417
2017-07-02 03:59:53.171767,51200,prop,1.863020896911621
2017-07-02 03:59:53.940645,51200,eps_max,0.7416689395904541
2017-07-02 03:59:55.803240,51200,prop,1.8623640537261963
2017-07-02 03:59:56.564335,51200,eps_max,0.7348840236663818
2017-07-02 03:59:58.432388,51200,prop,1.8678240776062012
2017-07-02 03:59:59.227048,51200,eps_max,0.7689309120178223
2017-07-02 04:00:01.078004,51200,prop,1.85072922706604
2017-07-02 04:00:03.017243,102400,eps_max,1.5878839492797852
2017-07-02 04:00:06.802427,102400,prop,3.7849440574645996
2017-07-02 04:00:08.398127,102400,eps_max,1.5376641750335693
2017-07-02 04:00:12.098064,102400,prop,3.6997058391571045
2017-07-02 04:00:13.682506,102400,eps_max,1.5279908180236816
2017-07-02 04:00:17.416841,102400,prop,3.7340779304504395
2017-07-02 04:00:19.066142,102400,eps_max,1.589818000793457
2017-07-02 04:00:22.735025,102400,prop,3.668658971786499
2017-07-02 04:00:24.432086,102400,eps_max,1.6362969875335693
2017-07-02 04:00:28.055409,102400,prop,3.623100996017456
2017-07-02 04:00:31.683679,204800,eps_max,2.8901939392089844
2017-07-02 04:00:38.827077,204800,prop,7.143126010894775
2017-07-02 04:00:41.955620,204800,eps_max,3.007619857788086
2017-07-02 04:00:49.362438,204800,prop,7.406546115875244
2017-07-02 04:00:52.986812,204800,eps_max,3.4849870204925537
2017-07-02 04:01:01.083098,204800,prop,8.096053123474121
2017-07-02 04:01:09.219341,409600,eps_max,6.540319919586182
2017-07-02 04:01:24.368478,409600,prop,15.148916959762573
2017-07-02 04:01:30.891542,409600,eps_max,6.305251121520996
2017-07-02 04:01:46.251666,409600,prop,15.359876155853271
2017-07-02 04:01:52.847619,409600,eps_max,6.325607061386108
2017-07-02 04:02:08.301015,409600,prop,15.453155994415283
2017-07-02 04:02:29.938666,819200,eps_max,18.12412714958191
2017-07-02 04:03:06.386959,819200,prop,36.4480140209198
2017-07-02 04:03:56.496090,1638400,eps_max,41.66616892814636
2017-07-02 04:05:12.684426,1638400,prop,76.18804597854614
2017-07-02 04:06:54.018923,3276800,eps_max,84.5576319694519
2017-07-02 04:09:32.430334,3276800,prop,158.40478610992432
2017-07-02 04:13:31.629167,6553600,eps_max,205.20395398139954
2017-07-02 04:18:47.385940,6553600,prop,315.7559151649475
