currenttime,option,f,accuracy
2018-06-19 14:37:54.398504,opt5,0.2260697788358622,0.7578660052366227
2018-06-19 14:37:54.491917,opt1,0.14264038732150022,0.7371678271455293
2018-06-19 14:37:55.143171,opt2,0.14264038732150022,0.743706408710396
2018-06-19 14:37:55.984337,opt3,0.14264038732150022,0.7445484368535772
2018-06-19 14:37:56.149822,opt4,0.14264038732150022,0.7358496244155007
2018-06-19 14:38:00.146070,opt5,0.14264038732150022,0.7405035168726093
2018-06-19 14:38:00.233389,opt1,0.09000000000000001,0.7234595255066925
2018-06-19 14:38:00.488035,opt2,0.09000000000000001,0.6433783207853586
2018-06-19 14:38:01.241518,opt3,0.09000000000000001,0.6448337415367938
2018-06-19 14:38:01.887643,opt4,0.09000000000000001,0.720855655976395
2018-06-19 14:38:56.319070,opt1,0.9,0.8094384758836586
2018-06-19 14:38:56.989405,opt2,0.9,0.8012891132492461
2018-06-19 14:38:57.793610,opt3,0.9,0.8012891132492461
2018-06-19 14:38:58.233795,opt4,0.9,0.8055150460466075
